record_id,timestamp_sent,true_label,source
REC_3033,2026-05-10T16:45:30.211247,0,uci
REC_3034,2026-05-10T16:45:30.261987,0,uci
REC_3035,2026-05-10T16:45:30.312733,0,uci
REC_3036,2026-05-10T16:45:30.364160,0,uci
REC_3037,2026-05-10T16:45:30.414784,0,uci
REC_3038,2026-05-10T16:45:30.466261,0,uci
REC_3039,2026-05-10T16:45:30.517641,0,uci
REC_3040,2026-05-10T16:45:30.568776,0,uci
REC_3041,2026-05-10T16:45:30.619557,0,uci
REC_3042,2026-05-10T16:45:30.670569,0,uci
REC_3043,2026-05-10T16:45:30.721536,0,uci
REC_3044,2026-05-10T16:45:30.772492,0,uci
REC_3045,2026-05-10T16:45:30.823577,0,uci
REC_3046,2026-05-10T16:45:30.874464,0,uci
REC_3047,2026-05-10T16:45:30.925249,0,uci
REC_3048,2026-05-10T16:45:30.976335,0,uci
REC_3049,2026-05-10T16:45:31.027288,0,uci
REC_3050,2026-05-10T16:45:31.078075,0,uci
REC_3051,2026-05-10T16:45:31.128743,0,uci
REC_3052,2026-05-10T16:45:31.179938,0,uci
REC_3053,2026-05-10T16:45:31.231030,0,uci
REC_3054,2026-05-10T16:45:31.282160,0,uci
REC_3055,2026-05-10T16:45:31.333038,0,uci
REC_3056,2026-05-10T16:45:31.383917,0,uci
REC_3057,2026-05-10T16:45:31.434766,0,uci
REC_3058,2026-05-10T16:45:31.486064,0,uci
REC_3059,2026-05-10T16:45:31.537344,0,uci
REC_3060,2026-05-10T16:45:31.588034,0,uci
REC_3061,2026-05-10T16:45:31.639023,0,uci
REC_3062,2026-05-10T16:45:31.689760,0,uci
REC_3063,2026-05-10T16:45:31.740662,0,uci
REC_3064,2026-05-10T16:45:31.791448,0,uci
REC_3065,2026-05-10T16:45:31.842694,0,uci
REC_3066,2026-05-10T16:45:31.893665,0,uci
REC_3067,2026-05-10T16:45:31.944617,0,uci
REC_3068,2026-05-10T16:45:31.996331,0,uci
REC_3069,2026-05-10T16:45:32.047436,0,uci
REC_3070,2026-05-10T16:45:32.097816,0,uci
REC_3071,2026-05-10T16:45:32.148720,0,uci
REC_3072,2026-05-10T16:45:32.199125,0,uci
REC_3073,2026-05-10T16:45:32.250255,0,uci
REC_3074,2026-05-10T16:45:32.301359,0,uci
REC_3075,2026-05-10T16:45:32.351961,0,uci
REC_3076,2026-05-10T16:45:32.402439,0,uci
REC_3077,2026-05-10T16:45:32.453346,0,uci
REC_3078,2026-05-10T16:45:32.504347,0,uci
REC_3079,2026-05-10T16:45:32.554999,0,uci
REC_3080,2026-05-10T16:45:32.606028,0,uci
REC_3081,2026-05-10T16:45:32.656867,0,uci
REC_3082,2026-05-10T16:45:32.707843,0,uci
REC_3083,2026-05-10T16:45:32.758694,0,uci
REC_3084,2026-05-10T16:45:32.809384,0,uci
REC_3085,2026-05-10T16:45:32.860124,0,uci
REC_3086,2026-05-10T16:45:32.910662,0,uci
REC_3087,2026-05-10T16:45:32.961603,0,uci
REC_3088,2026-05-10T16:45:33.012130,0,uci
REC_3089,2026-05-10T16:45:33.062874,0,uci
REC_3090,2026-05-10T16:45:33.113851,0,uci
REC_3091,2026-05-10T16:45:33.164807,0,uci
REC_3092,2026-05-10T16:45:33.215182,0,uci
REC_3093,2026-05-10T16:45:33.266311,0,uci
REC_3094,2026-05-10T16:45:33.317520,0,uci
REC_3095,2026-05-10T16:45:33.368361,0,uci
REC_3096,2026-05-10T16:45:33.419264,0,uci
REC_3097,2026-05-10T16:45:33.470084,0,uci
REC_3098,2026-05-10T16:45:33.520760,0,uci
REC_3099,2026-05-10T16:45:33.571528,0,uci
REC_3100,2026-05-10T16:45:33.622582,0,uci
REC_3101,2026-05-10T16:45:33.673710,0,uci
REC_3102,2026-05-10T16:45:33.724568,0,uci
REC_3103,2026-05-10T16:45:33.775479,0,uci
REC_3104,2026-05-10T16:45:33.825961,0,uci
REC_3105,2026-05-10T16:45:33.876607,0,uci
REC_3106,2026-05-10T16:45:33.927248,0,uci
REC_3107,2026-05-10T16:45:33.977916,0,uci
REC_3108,2026-05-10T16:45:34.028518,0,uci
REC_3109,2026-05-10T16:45:34.079006,0,uci
REC_3110,2026-05-10T16:45:34.129875,0,uci
REC_3111,2026-05-10T16:45:34.180398,0,uci
REC_3112,2026-05-10T16:45:34.230944,0,uci
REC_3113,2026-05-10T16:45:34.281870,0,uci
REC_3114,2026-05-10T16:45:34.332770,0,uci
REC_3115,2026-05-10T16:45:34.383548,0,uci
REC_3116,2026-05-10T16:45:34.434192,0,uci
REC_3117,2026-05-10T16:45:34.485037,0,uci
REC_3118,2026-05-10T16:45:34.535514,0,uci
REC_3119,2026-05-10T16:45:34.585946,0,uci
REC_3120,2026-05-10T16:45:34.636792,0,uci
REC_3121,2026-05-10T16:45:34.687412,0,uci
REC_3122,2026-05-10T16:45:34.737991,0,uci
REC_3123,2026-05-10T16:45:34.788654,0,uci
REC_3124,2026-05-10T16:45:34.839619,0,uci
REC_3125,2026-05-10T16:45:34.890699,0,uci
REC_3126,2026-05-10T16:45:34.941751,0,uci
REC_3127,2026-05-10T16:45:34.992740,0,uci
REC_3128,2026-05-10T16:45:35.043890,0,uci
REC_3129,2026-05-10T16:45:35.094733,0,uci
REC_3130,2026-05-10T16:45:35.145608,0,uci
REC_3131,2026-05-10T16:45:35.196876,0,uci
REC_3132,2026-05-10T16:45:35.247705,0,uci
REC_3133,2026-05-10T16:45:35.298256,0,uci
REC_3134,2026-05-10T16:45:35.349274,0,uci
REC_3135,2026-05-10T16:45:35.400111,0,uci
REC_3136,2026-05-10T16:45:35.451042,0,uci
REC_3137,2026-05-10T16:45:35.502215,0,uci
REC_3138,2026-05-10T16:45:35.552854,0,uci
REC_3139,2026-05-10T16:45:35.603580,0,uci
REC_3140,2026-05-10T16:45:35.654366,0,uci
REC_3141,2026-05-10T16:45:35.705327,0,uci
REC_3142,2026-05-10T16:45:35.755750,0,uci
REC_3143,2026-05-10T16:45:35.806738,0,uci
REC_3144,2026-05-10T16:45:35.857400,0,uci
REC_3145,2026-05-10T16:45:35.908485,0,uci
REC_3146,2026-05-10T16:45:35.959300,0,uci
REC_3147,2026-05-10T16:45:36.010190,0,uci
REC_3148,2026-05-10T16:45:36.061346,0,uci
REC_3149,2026-05-10T16:45:36.112301,0,uci
REC_3150,2026-05-10T16:45:36.163186,0,uci
REC_3151,2026-05-10T16:45:36.214025,0,uci
REC_3152,2026-05-10T16:45:36.264902,0,uci
REC_3153,2026-05-10T16:45:36.315763,0,uci
REC_3154,2026-05-10T16:45:36.366870,0,uci
REC_3155,2026-05-10T16:45:36.417955,0,uci
REC_3156,2026-05-10T16:45:36.468818,0,uci
REC_3157,2026-05-10T16:45:36.519471,0,uci
REC_3158,2026-05-10T16:45:36.570180,0,uci
REC_3159,2026-05-10T16:45:36.620584,0,uci
REC_3160,2026-05-10T16:45:36.671703,0,uci
REC_3161,2026-05-10T16:45:36.722746,0,uci
REC_3162,2026-05-10T16:45:36.773476,0,uci
REC_3163,2026-05-10T16:45:36.824378,0,uci
REC_3164,2026-05-10T16:45:36.874890,0,uci
REC_3165,2026-05-10T16:45:36.925924,0,uci
REC_3166,2026-05-10T16:45:36.976609,0,uci
REC_3167,2026-05-10T16:45:37.027367,0,uci
REC_3168,2026-05-10T16:45:37.078633,0,uci
REC_3169,2026-05-10T16:45:37.129650,0,uci
REC_3170,2026-05-10T16:45:37.180878,0,uci
REC_3171,2026-05-10T16:45:37.231529,0,uci
REC_3172,2026-05-10T16:45:37.282482,0,uci
REC_3173,2026-05-10T16:45:37.333327,0,uci
REC_3174,2026-05-10T16:45:37.384185,0,uci
REC_3175,2026-05-10T16:45:37.435299,0,uci
REC_3176,2026-05-10T16:45:37.486412,0,uci
REC_3177,2026-05-10T16:45:37.537574,0,uci
REC_3178,2026-05-10T16:45:37.588724,0,uci
REC_3179,2026-05-10T16:45:37.639801,0,uci
REC_3180,2026-05-10T16:45:37.690534,0,uci
REC_3181,2026-05-10T16:45:37.741313,0,uci
REC_3182,2026-05-10T16:45:37.792163,0,uci
REC_3183,2026-05-10T16:45:37.842662,0,uci
REC_3184,2026-05-10T16:45:37.893458,0,uci
REC_3185,2026-05-10T16:45:37.944292,0,uci
REC_3186,2026-05-10T16:45:37.995178,0,uci
REC_3187,2026-05-10T16:45:38.045996,0,uci
REC_3188,2026-05-10T16:45:38.097044,0,uci
REC_3189,2026-05-10T16:45:38.148025,0,uci
REC_3190,2026-05-10T16:45:38.198771,0,uci
REC_3191,2026-05-10T16:45:38.249742,0,uci
REC_3192,2026-05-10T16:45:38.300700,0,uci
REC_3193,2026-05-10T16:45:38.351660,0,uci
REC_3194,2026-05-10T16:45:38.402716,0,uci
REC_3195,2026-05-10T16:45:38.453778,0,uci
REC_3196,2026-05-10T16:45:38.504664,0,uci
REC_3197,2026-05-10T16:45:38.555366,0,uci
REC_3198,2026-05-10T16:45:38.606398,0,uci
REC_3199,2026-05-10T16:45:38.657047,0,uci
REC_3200,2026-05-10T16:45:38.707948,0,uci
REC_3201,2026-05-10T16:45:38.759000,0,uci
REC_3202,2026-05-10T16:45:38.810006,0,uci
REC_3203,2026-05-10T16:45:38.860839,0,uci
REC_3204,2026-05-10T16:45:38.911952,0,uci
REC_3205,2026-05-10T16:45:38.962690,0,uci
REC_3206,2026-05-10T16:45:39.013807,0,uci
REC_3207,2026-05-10T16:45:39.064379,0,uci
REC_3208,2026-05-10T16:45:39.114766,0,uci
REC_3209,2026-05-10T16:45:39.165301,0,uci
REC_3210,2026-05-10T16:45:39.215809,0,uci
REC_3211,2026-05-10T16:45:39.267003,0,uci
REC_3212,2026-05-10T16:45:39.317904,0,uci
REC_3213,2026-05-10T16:45:39.368972,0,uci
REC_3214,2026-05-10T16:45:39.419944,0,uci
REC_3215,2026-05-10T16:45:39.470381,0,uci
REC_3216,2026-05-10T16:45:39.521567,0,uci
REC_3217,2026-05-10T16:45:39.572527,0,uci
REC_3218,2026-05-10T16:45:39.623540,0,uci
REC_3219,2026-05-10T16:45:39.674495,0,uci
REC_3220,2026-05-10T16:45:39.725386,0,uci
REC_3221,2026-05-10T16:45:39.775792,0,uci
REC_3222,2026-05-10T16:45:39.826522,0,uci
REC_3223,2026-05-10T16:45:39.877258,0,uci
REC_3224,2026-05-10T16:45:39.928455,0,uci
REC_3225,2026-05-10T16:45:39.979471,0,uci
REC_3226,2026-05-10T16:45:40.030595,0,uci
REC_3227,2026-05-10T16:45:40.081105,0,uci
REC_3228,2026-05-10T16:45:40.131681,0,uci
REC_3229,2026-05-10T16:45:40.182437,0,uci
REC_3230,2026-05-10T16:45:40.233435,0,uci
REC_3231,2026-05-10T16:45:40.284397,0,uci
REC_3232,2026-05-10T16:45:40.335365,0,uci
REC_3233,2026-05-10T16:45:40.386628,0,uci
REC_3234,2026-05-10T16:45:40.437653,0,uci
REC_3235,2026-05-10T16:45:40.488479,0,uci
REC_3236,2026-05-10T16:45:40.539339,0,uci
REC_3237,2026-05-10T16:45:40.590154,0,uci
REC_3238,2026-05-10T16:45:40.641039,0,uci
REC_3239,2026-05-10T16:45:40.691962,0,uci
REC_3240,2026-05-10T16:45:40.742851,0,uci
REC_3241,2026-05-10T16:45:40.793740,0,uci
REC_3242,2026-05-10T16:45:40.844658,0,uci
REC_3243,2026-05-10T16:45:40.895563,0,uci
REC_3244,2026-05-10T16:45:40.946671,0,uci
REC_3245,2026-05-10T16:45:40.997446,0,uci
REC_3246,2026-05-10T16:45:41.048152,0,uci
REC_3247,2026-05-10T16:45:41.098845,0,uci
REC_3248,2026-05-10T16:45:41.149973,0,uci
REC_3249,2026-05-10T16:45:41.200762,0,uci
REC_3250,2026-05-10T16:45:41.252058,0,uci
REC_3251,2026-05-10T16:45:41.302778,0,uci
REC_3252,2026-05-10T16:45:41.353320,0,uci
REC_3253,2026-05-10T16:45:41.403981,0,uci
REC_3254,2026-05-10T16:45:41.454487,0,uci
REC_3255,2026-05-10T16:45:41.505158,0,uci
REC_3256,2026-05-10T16:45:41.555916,0,uci
REC_3257,2026-05-10T16:45:41.607497,0,uci
REC_3258,2026-05-10T16:45:41.661463,0,uci
REC_3259,2026-05-10T16:45:41.713137,0,uci
REC_3260,2026-05-10T16:45:41.764102,0,uci
REC_3261,2026-05-10T16:45:41.815477,0,uci
REC_3262,2026-05-10T16:45:41.866448,0,uci
REC_3263,2026-05-10T16:45:41.917230,0,uci
REC_3264,2026-05-10T16:45:41.968380,0,uci
REC_3265,2026-05-10T16:45:42.019171,0,uci
REC_3266,2026-05-10T16:45:42.070019,0,uci
REC_3267,2026-05-10T16:45:42.120881,0,uci
REC_3268,2026-05-10T16:45:42.171723,0,uci
REC_3269,2026-05-10T16:45:42.222632,0,uci
REC_3270,2026-05-10T16:45:42.273974,0,uci
REC_3271,2026-05-10T16:45:42.325006,0,uci
REC_3272,2026-05-10T16:45:42.375789,0,uci
REC_3273,2026-05-10T16:45:42.426370,0,uci
REC_3274,2026-05-10T16:45:42.477598,0,uci
REC_3275,2026-05-10T16:45:42.528360,0,uci
REC_3276,2026-05-10T16:45:42.579238,0,uci
REC_3277,2026-05-10T16:45:42.630012,0,uci
REC_3278,2026-05-10T16:45:42.680947,0,uci
REC_3279,2026-05-10T16:45:42.731612,0,uci
REC_3280,2026-05-10T16:45:42.782336,0,uci
REC_3281,2026-05-10T16:45:42.833107,0,uci
REC_3282,2026-05-10T16:45:42.884049,0,uci
REC_3283,2026-05-10T16:45:42.934655,0,uci
REC_3284,2026-05-10T16:45:42.985846,0,uci
REC_3285,2026-05-10T16:45:43.036486,0,uci
REC_3286,2026-05-10T16:45:43.087149,0,uci
REC_3287,2026-05-10T16:45:43.138159,0,uci
REC_3288,2026-05-10T16:45:43.188987,0,uci
REC_3289,2026-05-10T16:45:43.240265,0,uci
REC_3290,2026-05-10T16:45:43.291131,0,uci
REC_3291,2026-05-10T16:45:43.341829,0,uci
REC_3292,2026-05-10T16:45:43.392647,0,uci
REC_3293,2026-05-10T16:45:43.443774,0,uci
REC_3294,2026-05-10T16:45:43.494231,0,uci
REC_3295,2026-05-10T16:45:43.545255,0,uci
REC_3296,2026-05-10T16:45:43.595849,0,uci
REC_3297,2026-05-10T16:45:43.646508,0,uci
REC_3298,2026-05-10T16:45:43.697372,0,uci
REC_3299,2026-05-10T16:45:43.747988,0,uci
REC_3300,2026-05-10T16:45:43.798418,0,uci
REC_3301,2026-05-10T16:45:43.849524,0,uci
REC_3302,2026-05-10T16:45:43.900280,0,uci
REC_3303,2026-05-10T16:45:43.950668,0,uci
REC_3304,2026-05-10T16:45:44.001489,0,uci
REC_3305,2026-05-10T16:45:44.052739,0,uci
REC_3306,2026-05-10T16:45:44.103127,0,uci
REC_3307,2026-05-10T16:45:44.154003,0,uci
REC_3308,2026-05-10T16:45:44.204972,0,uci
REC_3309,2026-05-10T16:45:44.255732,0,uci
REC_3310,2026-05-10T16:45:44.306144,0,uci
REC_3311,2026-05-10T16:45:44.357056,0,uci
REC_3312,2026-05-10T16:45:44.407609,0,uci
REC_3313,2026-05-10T16:45:44.458472,0,uci
REC_3314,2026-05-10T16:45:44.509160,0,uci
REC_3315,2026-05-10T16:45:44.559944,0,uci
REC_3316,2026-05-10T16:45:44.610834,0,uci
REC_3317,2026-05-10T16:45:44.661672,0,uci
REC_3318,2026-05-10T16:45:44.712426,0,uci
REC_3319,2026-05-10T16:45:44.763051,0,uci
REC_3320,2026-05-10T16:45:44.813906,0,uci
REC_3321,2026-05-10T16:45:44.864651,0,uci
REC_3322,2026-05-10T16:45:44.915298,0,uci
REC_3323,2026-05-10T16:45:44.966057,0,uci
REC_3324,2026-05-10T16:45:45.016909,0,uci
REC_3325,2026-05-10T16:45:45.067701,0,uci
REC_3326,2026-05-10T16:45:45.118772,0,uci
REC_3327,2026-05-10T16:45:45.169149,0,uci
REC_3328,2026-05-10T16:45:45.220225,0,uci
REC_3329,2026-05-10T16:45:45.270707,0,uci
REC_3330,2026-05-10T16:45:45.322018,0,uci
REC_3331,2026-05-10T16:45:45.372990,0,uci
REC_3332,2026-05-10T16:45:45.423746,0,uci
REC_3333,2026-05-10T16:45:45.474793,0,uci
REC_3334,2026-05-10T16:45:45.525989,0,uci
REC_3335,2026-05-10T16:45:45.577007,0,uci
REC_3336,2026-05-10T16:45:45.627969,0,uci
REC_3337,2026-05-10T16:45:45.678929,0,uci
REC_3338,2026-05-10T16:45:45.729547,0,uci
REC_3339,2026-05-10T16:45:45.780336,0,uci
REC_3340,2026-05-10T16:45:45.831630,0,uci
REC_3341,2026-05-10T16:45:45.882342,0,uci
REC_3342,2026-05-10T16:45:45.933054,0,uci
REC_3343,2026-05-10T16:45:45.983462,0,uci
REC_3344,2026-05-10T16:45:46.033898,0,uci
REC_3345,2026-05-10T16:45:46.084468,0,uci
REC_3346,2026-05-10T16:45:46.135510,0,uci
REC_3347,2026-05-10T16:45:46.186291,0,uci
REC_3348,2026-05-10T16:45:46.237023,0,uci
REC_3349,2026-05-10T16:45:46.287767,0,uci
REC_3350,2026-05-10T16:45:46.338583,0,uci
REC_3351,2026-05-10T16:45:46.389163,0,uci
REC_3352,2026-05-10T16:45:46.439934,0,uci
REC_3353,2026-05-10T16:45:46.491091,0,uci
REC_3354,2026-05-10T16:45:46.541947,0,uci
REC_3355,2026-05-10T16:45:46.592839,0,uci
REC_3356,2026-05-10T16:45:46.643886,0,uci
REC_3357,2026-05-10T16:45:46.694809,0,uci
REC_3358,2026-05-10T16:45:46.745773,0,uci
REC_3359,2026-05-10T16:45:46.796670,0,uci
REC_3360,2026-05-10T16:45:46.847311,0,uci
REC_3361,2026-05-10T16:45:46.897928,0,uci
REC_3362,2026-05-10T16:45:46.948961,0,uci
REC_3363,2026-05-10T16:45:46.999627,0,uci
REC_3364,2026-05-10T16:45:47.050588,0,uci
REC_3365,2026-05-10T16:45:47.101410,0,uci
REC_3366,2026-05-10T16:45:47.152139,0,uci
REC_3367,2026-05-10T16:45:47.202846,0,uci
REC_3368,2026-05-10T16:45:47.253494,0,uci
REC_3369,2026-05-10T16:45:47.304232,0,uci
REC_3370,2026-05-10T16:45:47.355045,0,uci
REC_3371,2026-05-10T16:45:47.405723,0,uci
REC_3372,2026-05-10T16:45:47.456852,0,uci
REC_3373,2026-05-10T16:45:47.507287,0,uci
REC_3374,2026-05-10T16:45:47.558155,0,uci
REC_3375,2026-05-10T16:45:47.608778,0,uci
REC_3376,2026-05-10T16:45:47.659675,0,uci
REC_3377,2026-05-10T16:45:47.710585,0,uci
REC_3378,2026-05-10T16:45:47.761543,0,uci
REC_3379,2026-05-10T16:45:47.812501,0,uci
REC_3380,2026-05-10T16:45:47.863206,0,uci
REC_3381,2026-05-10T16:45:47.914240,0,uci
REC_3382,2026-05-10T16:45:47.964998,0,uci
REC_3383,2026-05-10T16:45:48.015838,0,uci
REC_3384,2026-05-10T16:45:48.066912,0,uci
REC_3385,2026-05-10T16:45:48.117708,0,uci
REC_3386,2026-05-10T16:45:48.168351,0,uci
REC_3387,2026-05-10T16:45:48.219205,0,uci
REC_3388,2026-05-10T16:45:48.269677,0,uci
REC_3389,2026-05-10T16:45:48.320538,0,uci
REC_3390,2026-05-10T16:45:48.371962,0,uci
REC_3391,2026-05-10T16:45:48.422650,0,uci
REC_3392,2026-05-10T16:45:48.473378,0,uci
REC_3393,2026-05-10T16:45:48.524593,0,uci
REC_3394,2026-05-10T16:45:48.575678,0,uci
REC_3395,2026-05-10T16:45:48.626506,0,uci
REC_3396,2026-05-10T16:45:48.677465,0,uci
REC_3397,2026-05-10T16:45:48.728162,0,uci
REC_3398,2026-05-10T16:45:48.779257,0,uci
REC_3399,2026-05-10T16:45:48.830275,0,uci
REC_3400,2026-05-10T16:45:48.881341,0,uci
REC_3401,2026-05-10T16:45:48.931817,0,uci
REC_3402,2026-05-10T16:45:48.982272,0,uci
REC_3403,2026-05-10T16:45:49.033420,0,uci
REC_3404,2026-05-10T16:45:49.084299,0,uci
REC_3405,2026-05-10T16:45:49.135103,0,uci
REC_3406,2026-05-10T16:45:49.185797,0,uci
REC_3407,2026-05-10T16:45:49.236823,0,uci
REC_3408,2026-05-10T16:45:49.287504,0,uci
REC_3409,2026-05-10T16:45:49.338308,0,uci
REC_3410,2026-05-10T16:45:49.389421,0,uci
REC_3411,2026-05-10T16:45:49.440554,0,uci
REC_3412,2026-05-10T16:45:49.491489,0,uci
REC_3413,2026-05-10T16:45:49.542507,0,uci
REC_3414,2026-05-10T16:45:49.593472,0,uci
REC_3415,2026-05-10T16:45:49.644429,0,uci
REC_3416,2026-05-10T16:45:49.695575,0,uci
REC_3417,2026-05-10T16:45:49.746261,0,uci
REC_3418,2026-05-10T16:45:49.796724,0,uci
REC_3419,2026-05-10T16:45:49.847401,0,uci
REC_3420,2026-05-10T16:45:49.898534,0,uci
REC_3421,2026-05-10T16:45:49.949391,0,uci
REC_3422,2026-05-10T16:45:49.999766,0,uci
REC_3423,2026-05-10T16:45:50.050939,0,uci
REC_3424,2026-05-10T16:45:50.101770,0,uci
REC_3425,2026-05-10T16:45:50.152616,0,uci
REC_3426,2026-05-10T16:45:50.203303,0,uci
REC_3427,2026-05-10T16:45:50.254085,0,uci
REC_3428,2026-05-10T16:45:50.305061,0,uci
REC_3429,2026-05-10T16:45:50.355822,0,uci
REC_3430,2026-05-10T16:45:50.406664,0,uci
REC_3431,2026-05-10T16:45:50.457280,0,uci
REC_3432,2026-05-10T16:45:50.507944,0,uci
REC_3433,2026-05-10T16:45:50.558803,0,uci
REC_3434,2026-05-10T16:45:50.609527,0,uci
REC_3435,2026-05-10T16:45:50.660188,0,uci
REC_3436,2026-05-10T16:45:50.710714,0,uci
REC_3437,2026-05-10T16:45:50.761527,0,uci
REC_3438,2026-05-10T16:45:50.812317,0,uci
REC_3439,2026-05-10T16:45:50.862959,0,uci
REC_3440,2026-05-10T16:45:50.913675,0,uci
REC_3441,2026-05-10T16:45:50.964503,0,uci
REC_3442,2026-05-10T16:45:51.015420,0,uci
REC_3443,2026-05-10T16:45:51.065968,0,uci
REC_3444,2026-05-10T16:45:51.116665,0,uci
REC_3445,2026-05-10T16:45:51.167256,0,uci
REC_3446,2026-05-10T16:45:51.217891,0,uci
REC_3447,2026-05-10T16:45:51.268627,0,uci
REC_3448,2026-05-10T16:45:51.319601,0,uci
REC_3449,2026-05-10T16:45:51.370351,0,uci
REC_3450,2026-05-10T16:45:51.421154,0,uci
REC_3451,2026-05-10T16:45:51.471615,0,uci
REC_3452,2026-05-10T16:45:51.522072,0,uci
REC_3453,2026-05-10T16:45:51.572512,0,uci
REC_3454,2026-05-10T16:45:51.623211,0,uci
REC_3455,2026-05-10T16:45:51.674155,0,uci
REC_3456,2026-05-10T16:45:51.725083,0,uci
REC_3457,2026-05-10T16:45:51.775782,0,uci
REC_3458,2026-05-10T16:45:51.826634,0,uci
REC_3459,2026-05-10T16:45:51.877277,0,uci
REC_3460,2026-05-10T16:45:51.928123,0,uci
REC_3461,2026-05-10T16:45:51.978694,0,uci
REC_3462,2026-05-10T16:45:52.029324,0,uci
REC_3463,2026-05-10T16:45:52.080272,0,uci
REC_3464,2026-05-10T16:45:52.131274,0,uci
REC_3465,2026-05-10T16:45:52.181956,0,uci
REC_3466,2026-05-10T16:45:52.232501,0,uci
REC_3467,2026-05-10T16:45:52.283231,0,uci
REC_3468,2026-05-10T16:45:52.334060,0,uci
REC_3469,2026-05-10T16:45:52.384810,0,uci
REC_3470,2026-05-10T16:45:52.436127,0,uci
REC_3471,2026-05-10T16:45:52.486992,0,uci
REC_3472,2026-05-10T16:45:52.538156,0,uci
REC_3473,2026-05-10T16:45:52.589049,0,uci
REC_3474,2026-05-10T16:45:52.639872,0,uci
REC_3475,2026-05-10T16:45:52.690638,0,uci
REC_3476,2026-05-10T16:45:52.741228,0,uci
REC_3477,2026-05-10T16:45:52.791741,0,uci
REC_3478,2026-05-10T16:45:52.842540,0,uci
REC_3479,2026-05-10T16:45:52.893356,0,uci
REC_3480,2026-05-10T16:45:52.944108,0,uci
REC_3481,2026-05-10T16:45:52.995109,0,uci
REC_3482,2026-05-10T16:45:53.045588,0,uci
REC_3483,2026-05-10T16:45:53.096535,0,uci
REC_3484,2026-05-10T16:45:53.147662,0,uci
REC_3485,2026-05-10T16:45:53.198604,0,uci
REC_3486,2026-05-10T16:45:53.249305,0,uci
REC_3487,2026-05-10T16:45:53.299855,0,uci
REC_3488,2026-05-10T16:45:53.350342,0,uci
REC_3489,2026-05-10T16:45:53.401048,0,uci
REC_3490,2026-05-10T16:45:53.451760,0,uci
REC_3491,2026-05-10T16:45:53.502902,0,uci
REC_3492,2026-05-10T16:45:53.553811,0,uci
REC_3493,2026-05-10T16:45:53.604757,0,uci
REC_3494,2026-05-10T16:45:53.655932,0,uci
REC_3495,2026-05-10T16:45:53.706812,0,uci
REC_3496,2026-05-10T16:45:53.757692,0,uci
REC_3497,2026-05-10T16:45:53.808387,0,uci
REC_3498,2026-05-10T16:45:53.859557,0,uci
REC_3499,2026-05-10T16:45:53.910498,0,uci
REC_3500,2026-05-10T16:45:53.961567,0,uci
REC_3501,2026-05-10T16:45:54.012632,0,uci
REC_3502,2026-05-10T16:45:54.063189,0,uci
REC_3503,2026-05-10T16:45:54.114147,0,uci
REC_3504,2026-05-10T16:45:54.165049,0,uci
REC_3505,2026-05-10T16:45:54.215818,0,uci
REC_3506,2026-05-10T16:45:54.266474,0,uci
REC_3507,2026-05-10T16:45:54.317480,0,uci
REC_3508,2026-05-10T16:45:54.368284,0,uci
REC_3509,2026-05-10T16:45:54.419283,0,uci
REC_3510,2026-05-10T16:45:54.470326,0,uci
REC_3511,2026-05-10T16:45:54.521423,0,uci
REC_3512,2026-05-10T16:45:54.572119,0,uci
REC_3513,2026-05-10T16:45:54.622809,0,uci
REC_3514,2026-05-10T16:45:54.673533,0,uci
REC_3515,2026-05-10T16:45:54.724019,0,uci
REC_3516,2026-05-10T16:45:54.774422,0,uci
REC_3517,2026-05-10T16:45:54.825598,0,uci
REC_3518,2026-05-10T16:45:54.875943,0,uci
REC_3519,2026-05-10T16:45:54.926378,0,uci
REC_3520,2026-05-10T16:45:54.976877,0,uci
REC_3521,2026-05-10T16:45:55.027818,0,uci
REC_3522,2026-05-10T16:45:55.078353,0,uci
REC_3523,2026-05-10T16:45:55.129133,0,uci
REC_3524,2026-05-10T16:45:55.179710,0,uci
REC_3525,2026-05-10T16:45:55.231149,0,uci
REC_3526,2026-05-10T16:45:55.281850,0,uci
REC_3527,2026-05-10T16:45:55.332721,0,uci
REC_3528,2026-05-10T16:45:55.383435,0,uci
REC_3529,2026-05-10T16:45:55.434460,0,uci
REC_3530,2026-05-10T16:45:55.485461,0,uci
REC_3531,2026-05-10T16:45:55.536425,0,uci
REC_3532,2026-05-10T16:45:55.587249,0,uci
REC_3533,2026-05-10T16:45:55.637963,0,uci
REC_3534,2026-05-10T16:45:55.688922,0,uci
REC_3535,2026-05-10T16:45:55.739967,0,uci
REC_3536,2026-05-10T16:45:55.791169,0,uci
REC_3537,2026-05-10T16:45:55.842232,0,uci
REC_3538,2026-05-10T16:45:55.893075,0,uci
REC_3539,2026-05-10T16:45:55.944074,0,uci
REC_3540,2026-05-10T16:45:55.994966,0,uci
REC_3541,2026-05-10T16:45:56.046011,0,uci
REC_3542,2026-05-10T16:45:56.096614,0,uci
REC_3543,2026-05-10T16:45:56.147710,0,uci
REC_3544,2026-05-10T16:45:56.198574,0,uci
REC_3545,2026-05-10T16:45:56.249683,0,uci
REC_3546,2026-05-10T16:45:56.300535,0,uci
REC_3547,2026-05-10T16:45:56.351183,0,uci
REC_3548,2026-05-10T16:45:56.402186,0,uci
REC_3549,2026-05-10T16:45:56.453088,0,uci
